id,source_pattern,target_pattern,slots,scene,priority,template_type,example_source,example_target,notes,review_status,provenance
TPL-0745,我想问一下，我要去{place:PLACE}。,我想問下，我要去{place}。,PLACE,transport,85,destination,我想问一下，我要去机场。,我想問下，我要去機場。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0746,麻烦问一下，我要去{place:PLACE}。,唔該問下，我要去{place}。,PLACE,transport,85,destination,麻烦问一下，我要去机场。,唔該問下，我要去機場。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0747,从这里到{place:PLACE}要多久？,由呢度去{place}要幾耐呀？,PLACE,transport,85,duration,从这里到机场要多久？,由呢度去機場要幾耐呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0748,请问，从这里到{place:PLACE}要多久？,唔該問聲，由呢度去{place}要幾耐呀？,PLACE,transport,85,duration,请问，从这里到机场要多久？,唔該問聲，由呢度去機場要幾耐呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0749,我想问一下，从这里到{place:PLACE}要多久？,我想問下，由呢度去{place}要幾耐呀？,PLACE,transport,85,duration,我想问一下，从这里到机场要多久？,我想問下，由呢度去機場要幾耐呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0750,麻烦问一下，从这里到{place:PLACE}要多久？,唔該問下，由呢度去{place}要幾耐呀？,PLACE,transport,85,duration,麻烦问一下，从这里到机场要多久？,唔該問下，由呢度去機場要幾耐呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0751,这班车到{place:PLACE}吗？,呢班車去唔去{place}呀？,PLACE,transport,85,route,这班车到机场吗？,呢班車去唔去機場呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0752,请问，这班车到{place:PLACE}吗？,唔該問聲，呢班車去唔去{place}呀？,PLACE,transport,85,route,请问，这班车到机场吗？,唔該問聲，呢班車去唔去機場呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0753,我想问一下，这班车到{place:PLACE}吗？,我想問下，呢班車去唔去{place}呀？,PLACE,transport,85,route,我想问一下，这班车到机场吗？,我想問下，呢班車去唔去機場呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0754,麻烦问一下，这班车到{place:PLACE}吗？,唔該問下，呢班車去唔去{place}呀？,PLACE,transport,85,route,麻烦问一下，这班车到机场吗？,唔該問下，呢班車去唔去機場呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0755,请在{place:PLACE}停车。,唔該喺{place}停車。,PLACE,transport,85,stop,请在机场停车。,唔該喺機場停車。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0756,请问，请在{place:PLACE}停车。,唔該問聲，唔該喺{place}停車。,PLACE,transport,85,stop,请问，请在机场停车。,唔該問聲，唔該喺機場停車。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0757,我想问一下，请在{place:PLACE}停车。,我想問下，唔該喺{place}停車。,PLACE,transport,85,stop,我想问一下，请在机场停车。,我想問下，唔該喺機場停車。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0758,麻烦问一下，请在{place:PLACE}停车。,唔該問下，唔該喺{place}停車。,PLACE,transport,85,stop,麻烦问一下，请在机场停车。,唔該問下，唔該喺機場停車。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0759,我要一份{food:ITEM}。,我要一份{food}。,ITEM,dining,85,order,我要一份炒饭。,我要一份炒飯。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0760,请问，我要一份{food:ITEM}。,唔該問聲，我要一份{food}。,ITEM,dining,85,order,请问，我要一份炒饭。,唔該問聲，我要一份炒飯。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0761,我想问一下，我要一份{food:ITEM}。,我想問下，我要一份{food}。,ITEM,dining,85,order,我想问一下，我要一份炒饭。,我想問下，我要一份炒飯。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0762,麻烦问一下，我要一份{food:ITEM}。,唔該問下，我要一份{food}。,ITEM,dining,85,order,麻烦问一下，我要一份炒饭。,唔該問下，我要一份炒飯。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0763,请不要放{ingredient:ITEM}。,唔該唔好落{ingredient}。,ITEM,dining,85,ingredient,请不要放花生。,唔該唔好落花生。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0764,请问，请不要放{ingredient:ITEM}。,唔該問聲，唔該唔好落{ingredient}。,ITEM,dining,85,ingredient,请问，请不要放花生。,唔該問聲，唔該唔好落花生。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0765,我想问一下，请不要放{ingredient:ITEM}。,我想問下，唔該唔好落{ingredient}。,ITEM,dining,85,ingredient,我想问一下，请不要放花生。,我想問下，唔該唔好落花生。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0766,麻烦问一下，请不要放{ingredient:ITEM}。,唔該問下，唔該唔好落{ingredient}。,ITEM,dining,85,ingredient,麻烦问一下，请不要放花生。,唔該問下，唔該唔好落花生。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0767,我对{ingredient:ITEM}过敏。,我對{ingredient}敏感。,ITEM,dining,85,allergy,我对花生过敏。,我對花生敏感。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0768,请问，我对{ingredient:ITEM}过敏。,唔該問聲，我對{ingredient}敏感。,ITEM,dining,85,allergy,请问，我对花生过敏。,唔該問聲，我對花生敏感。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0769,我想问一下，我对{ingredient:ITEM}过敏。,我想問下，我對{ingredient}敏感。,ITEM,dining,85,allergy,我想问一下，我对花生过敏。,我想問下，我對花生敏感。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0770,麻烦问一下，我对{ingredient:ITEM}过敏。,唔該問下，我對{ingredient}敏感。,ITEM,dining,85,allergy,麻烦问一下，我对花生过敏。,唔該問下，我對花生敏感。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0771,我点的{food:ITEM}还没来。,我嗌嘅{food}仲未嚟。,ITEM,dining,85,order_status,我点的炒饭还没来。,我嗌嘅炒飯仲未嚟。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0772,请问，我点的{food:ITEM}还没来。,唔該問聲，我嗌嘅{food}仲未嚟。,ITEM,dining,85,order_status,请问，我点的炒饭还没来。,唔該問聲，我嗌嘅炒飯仲未嚟。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0773,我想问一下，我点的{food:ITEM}还没来。,我想問下，我嗌嘅{food}仲未嚟。,ITEM,dining,85,order_status,我想问一下，我点的炒饭还没来。,我想問下，我嗌嘅炒飯仲未嚟。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0774,麻烦问一下，我点的{food:ITEM}还没来。,唔該問下，我嗌嘅{food}仲未嚟。,ITEM,dining,85,order_status,麻烦问一下，我点的炒饭还没来。,唔該問下，我嗌嘅炒飯仲未嚟。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0775,请把{document:NP}发给我。,唔該將{document}send畀我。,NP,work,85,send_document,请把报告发给我。,唔該將報告send畀我。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0776,请问，请把{document:NP}发给我。,唔該問聲，唔該將{document}send畀我。,NP,work,85,send_document,请问，请把报告发给我。,唔該問聲，唔該將報告send畀我。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0777,我想问一下，请把{document:NP}发给我。,我想問下，唔該將{document}send畀我。,NP,work,85,send_document,我想问一下，请把报告发给我。,我想問下，唔該將報告send畀我。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0778,麻烦问一下，请把{document:NP}发给我。,唔該問下，唔該將{document}send畀我。,NP,work,85,send_document,麻烦问一下，请把报告发给我。,唔該問下，唔該將報告send畀我。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0779,{document:NP}什么时候完成？,{document}幾時完成呀？,NP,work,85,deadline,报告什么时候完成？,報告幾時完成呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0780,请问，{document:NP}什么时候完成？,唔該問聲，{document}幾時完成呀？,NP,work,85,deadline,请问，报告什么时候完成？,唔該問聲，報告幾時完成呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0781,我想问一下，{document:NP}什么时候完成？,我想問下，{document}幾時完成呀？,NP,work,85,deadline,我想问一下，报告什么时候完成？,我想問下，報告幾時完成呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0782,麻烦问一下，{document:NP}什么时候完成？,唔該問下，{document}幾時完成呀？,NP,work,85,deadline,麻烦问一下，报告什么时候完成？,唔該問下，報告幾時完成呀？,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0783,我需要修改{document:NP}。,我需要改{document}。,NP,work,85,modify_document,我需要修改报告。,我需要改報告。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0784,请问，我需要修改{document:NP}。,唔該問聲，我需要改{document}。,NP,work,85,modify_document,请问，我需要修改报告。,唔該問聲，我需要改報告。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0785,我想问一下，我需要修改{document:NP}。,我想問下，我需要改{document}。,NP,work,85,modify_document,我想问一下，我需要修改报告。,我想問下，我需要改報告。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0786,麻烦问一下，我需要修改{document:NP}。,唔該問下，我需要改{document}。,NP,work,85,modify_document,麻烦问一下，我需要修改报告。,唔該問下，我需要改報告。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0787,请在{time:TIME}之前{vp:VP}。,唔該喺{time}之前{vp}。,"TIME,VP",work,85,deadline_request,请在明天下午之前完成报告。,唔該喺聽日下午之前完成報告。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0788,请问，请在{time:TIME}之前{vp:VP}。,唔該問聲，唔該喺{time}之前{vp}。,"TIME,VP",work,85,deadline_request,请问，请在明天下午之前完成报告。,唔該問聲，唔該喺聽日下午之前完成報告。,scene template variant,generated_candidate,controlled_generation_v1.0
TPL-0789,我想问一下，请在{time:TIME}之前{vp:VP}。,我想問下，唔該喺{time}之前{vp}。,"TIME,VP",work,85,deadline_request,我想问一下，请在明天下午之前完成报告。,我想問下，唔該喺聽日下午之前完成報告。,scene template variant,generated_candidate,controlled_generation_v1.0
