dataset,id,source,source_traditional,target,reason,review_status,provenance
tests,TST-1106,我要一份烧卖。,我要一份燒賣。,我要一份燒賣。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1132,我要一份寿司。,我要一份壽司。,我要一份壽司。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1145,我要一份外卖。,我要一份外賣。,我要一份外賣。,source_s2t_equals_expected_target,review_pending,generated_from_frame_021
tests,TST-1223,我想买充电器。,我想買充電器。,我想買充電器。,source_s2t_equals_expected_target,review_pending,generated_from_frame_041
tests,TST-1242,我想买数据线。,我想買數據線。,我想買數據線。,source_s2t_equals_expected_target,review_pending,generated_from_frame_041
tests,TST-1249,我想换一个电脑。,我想換一個電腦。,我想換一個電腦。,source_s2t_equals_expected_target,review_pending,generated_from_frame_047
tests,TST-1261,我想买相机。,我想買相機。,我想買相機。,source_s2t_equals_expected_target,review_pending,generated_from_frame_041
tests,TST-1268,我想换一个手表。,我想換一個手錶。,我想換一個手錶。,source_s2t_equals_expected_target,review_pending,generated_from_frame_047
tests,TST-1287,我想换一个行李箱。,我想換一個行李箱。,我想換一個行李箱。,source_s2t_equals_expected_target,review_pending,generated_from_frame_047
tests,TST-1305,我想换一个毛巾。,我想換一個毛巾。,我想換一個毛巾。,source_s2t_equals_expected_target,review_pending,generated_from_frame_047
tests,TST-1310,我想买牙刷。,我想買牙刷。,我想買牙刷。,source_s2t_equals_expected_target,review_pending,generated_from_frame_041
tests,TST-1322,我想换一个纸巾。,我想換一個紙巾。,我想換一個紙巾。,source_s2t_equals_expected_target,review_pending,generated_from_frame_047
tests,TST-1327,我想买口罩。,我想買口罩。,我想買口罩。,source_s2t_equals_expected_target,review_pending,generated_from_frame_041
tests,TST-1339,我想换一个地图。,我想換一個地圖。,我想換一個地圖。,source_s2t_equals_expected_target,review_pending,generated_from_frame_047
tests,TST-1387,我想换一个电池。,我想換一個電池。,我想換一個電池。,source_s2t_equals_expected_target,review_pending,generated_from_frame_047
tests,TST-1405,我想买八达通。,我想買八達通。,我想買八達通。,source_s2t_equals_expected_target,review_pending,generated_from_frame_041
tests,TST-1541,我要去餐厅。,我要去餐廳。,我要去餐廳。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1553,我要去超市。,我要去超市。,我要去超市。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1570,我要去医院。,我要去醫院。,我要去醫院。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1587,我要去银行。,我要去銀行。,我要去銀行。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1604,我要去会议室。,我要去會議室。,我要去會議室。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1638,我要去门口。,我要去門口。,我要去門口。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1655,我要去海关。,我要去海關。,我要去海關。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1658,我要去入境处。,我要去入境處。,我要去入境處。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1667,我要去码头。,我要去碼頭。,我要去碼頭。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1670,我要去海边。,我要去海邊。,我要去海邊。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1673,我要去市中心。,我要去市中心。,我要去市中心。,source_s2t_equals_expected_target,review_pending,generated_from_frame_061
tests,TST-1760,我需要热水。,我需要熱水。,我需要熱水。,source_s2t_equals_expected_target,review_pending,generated_from_frame_084
tests,TST-1764,我需要毛巾。,我需要毛巾。,我需要毛巾。,source_s2t_equals_expected_target,review_pending,generated_from_frame_084
tests,TST-1768,我需要牙刷。,我需要牙刷。,我需要牙刷。,source_s2t_equals_expected_target,review_pending,generated_from_frame_084
tests,TST-1772,我需要拖鞋。,我需要拖鞋。,我需要拖鞋。,source_s2t_equals_expected_target,review_pending,generated_from_frame_084
tests,TST-1790,我需要枕头。,我需要枕頭。,我需要枕頭。,source_s2t_equals_expected_target,review_pending,generated_from_frame_084
tests,TST-1839,报告有问题。,報告有問題。,報告有問題。,source_s2t_equals_expected_target,review_pending,generated_from_frame_103
tests,TST-1879,计划有问题。,計劃有問題。,計劃有問題。,source_s2t_equals_expected_target,review_pending,generated_from_frame_103
tests,TST-1899,报价有问题。,報價有問題。,報價有問題。,source_s2t_equals_expected_target,review_pending,generated_from_frame_103
tests,TST-1919,申请有问题。,申請有問題。,申請有問題。,source_s2t_equals_expected_target,review_pending,generated_from_frame_103
tests,TST-1965,日程有问题。,日程有問題。,日程有問題。,source_s2t_equals_expected_target,review_pending,generated_from_frame_103
tests,TST-2003,订单有问题。,訂單有問題。,訂單有問題。,source_s2t_equals_expected_target,review_pending,generated_from_frame_103
tests,TST-2119,我鼻塞。,我鼻塞。,我鼻塞。,source_s2t_equals_expected_target,review_pending,generated_from_frame_120
tests,TST-2131,我呼吸困难。,我呼吸困難。,我呼吸困難。,source_s2t_equals_expected_target,review_pending,generated_from_frame_120
tests,TST-2149,我牙痛。,我牙痛。,我牙痛。,source_s2t_equals_expected_target,review_pending,generated_from_frame_120
tests,TST-2173,我血压高。,我血壓高。,我血壓高。,source_s2t_equals_expected_target,review_pending,generated_from_frame_120
tests,TST-2175,我背痛。,我背痛。,我背痛。,source_s2t_equals_expected_target,review_pending,generated_from_frame_117
tests,TST-2188,我皮肤痛。,我皮膚痛。,我皮膚痛。,source_s2t_equals_expected_target,review_pending,generated_from_frame_117
tests,TST-2195,我左边痛。,我左邊痛。,我左邊痛。,source_s2t_equals_expected_target,review_pending,generated_from_frame_117
tests,TST-2197,我右边痛。,我右邊痛。,我右邊痛。,source_s2t_equals_expected_target,review_pending,generated_from_frame_117
tests,TST-2570,下次我想去机场。,下次我想去機場。,下次我想去機場。,source_s2t_equals_expected_target,review_pending,TPL-0096
tests,TST-2571,你想去机场。,你想去機場。,你想去機場。,source_s2t_equals_expected_target,review_pending,TPL-0097
tests,TST-2576,下次你想去机场。,下次你想去機場。,下次你想去機場。,source_s2t_equals_expected_target,review_pending,TPL-0102
tests,TST-2617,下次我要去机场。,下次我要去機場。,下次我要去機場。,source_s2t_equals_expected_target,review_pending,TPL-0144
tests,TST-2618,你要去机场。,你要去機場。,你要去機場。,source_s2t_equals_expected_target,review_pending,TPL-0145
tests,TST-2623,下次你要去机场。,下次你要去機場。,下次你要去機場。,source_s2t_equals_expected_target,review_pending,TPL-0150
tests,TST-2720,我会去机场。,我會去機場。,我會去機場。,source_s2t_equals_expected_target,review_pending,TPL-0247
tests,TST-2724,下次我会去机场。,下次我會去機場。,下次我會去機場。,source_s2t_equals_expected_target,review_pending,TPL-0251
tests,TST-2725,你会去机场。,你會去機場。,你會去機場。,source_s2t_equals_expected_target,review_pending,TPL-0252
tests,TST-2729,下次你会去机场。,下次你會去機場。,下次你會去機場。,source_s2t_equals_expected_target,review_pending,TPL-0256
tests,TST-3231,我要一份炒饭。,我要一份炒飯。,我要一份炒飯。,source_s2t_equals_expected_target,review_pending,TPL-0759
tests,TST-3264,我有头晕。,我有頭暈。,我有頭暈。,source_s2t_equals_expected_target,review_pending,TPL-0794
tests,TST-3296,非常重要。,非常重要。,非常重要。,source_s2t_equals_expected_target,review_pending,RUL-0105
tests,TST-3310,任何人都可以。,任何人都可以。,任何人都可以。,source_s2t_equals_expected_target,review_pending,RUL-0120
tests,TST-3353,一份文件。,一份文件。,一份文件。,source_s2t_equals_expected_target,review_pending,RUL-0165
tests,TST-3354,一间房。,一間房。,一間房。,source_s2t_equals_expected_target,review_pending,RUL-0166
tests,TST-3357,一杯茶。,一杯茶。,一杯茶。,source_s2t_equals_expected_target,review_pending,RUL-0169
tests,TST-3385,下个星期见。,下個星期見。,下個星期見。,source_s2t_equals_expected_target,review_pending,RUL-0199
phrases,PHR-1527,我要一份云吞面。,我要一份雲吞麪。,我要一份雲吞麵。,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),generated_candidate,controlled_generation_v1.0
phrases,PHR-1612,我要一份面包。,我要一份麪包。,我要一份麵包。,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),generated_candidate,controlled_generation_v1.0
phrases,PHR-2573,我想买背包。,我想買揹包。,我想買背包。,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),generated_candidate,controlled_generation_v1.0
phrases,PHR-2575,我想换一个背包。,我想換一個揹包。,我想換一個背包。,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),generated_candidate,controlled_generation_v1.0
phrases,PHR-3646,我要去服务台。,我要去服務枱。,我要去服務台。,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),generated_candidate,controlled_generation_v1.0
phrases,PHR-4082,我需要床单。,我需要牀單。,我需要床單。,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),generated_candidate,controlled_generation_v1.0
lexicon,LEX-0379,说明,説明,説明,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0384,小说,小説,小説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0385,因为,因為,因為,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0387,学说,學説,學説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0389,听说,聽説,聽説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0396,说不定,説不定,説不定,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0400,尽可能,儘可能,盡可能,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0417,家喻户晓,家喻户曉,家喻户曉,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0454,一群,一羣,一群,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0502,它们,它們,牠們,same_lexeme_after_bidirectional_normalization:explicit_same_lexeme_marker,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0596,明净,明淨,明凈,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0607,说服,説服,説服,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0608,卫生,衞生,衞生,same_lexeme_after_bidirectional_normalization:s2hk(source)==target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0618,诉说,訴説,訴説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0625,大豆,大豆,大荳,same_lexeme_after_bidirectional_normalization:explicit_same_lexeme_marker,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0634,为期,為期,為期,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0635,饭团,飯糰,飯團,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0638,为止,為止,為止,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0653,大众,大眾,大眾,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0666,据说,據説,據説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0668,再说,再説,再説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0669,为何,為何,為何,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0686,游说,遊説,游説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0703,演说,演説,演説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0712,传说,傳説,傳説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0713,解说,解説,解説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0723,虽说,雖説,雖説,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0724,说法,説法,説法,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0725,说谎,説謊,説謊,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0756,直升机,直升機,直昇機,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0757,升降机,升降機,昇降機,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0793,人造卫星,人造衞星,人造衞星,same_lexeme_after_bidirectional_normalization:s2hk(source)==target,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0826,上台,上台,上枱,same_lexeme_after_bidirectional_normalization:explicit_same_lexeme_marker,auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0837,表面,表面,錶面,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0948,鉴别,鑑別,鑒別,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0964,四周,四周,四週,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0970,周围,周圍,週圍,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0975,牙签,牙籤,牙簽,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-0978,尽早,儘早,盡早,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1025,回归,迴歸,回歸,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1026,回荡,迴盪,回蕩,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
lexicon,LEX-1045,叹息,嘆息,歎息,same_lexeme_after_bidirectional_normalization:t2s(source)==t2s(target),auto_sourced_candidate,CC-Canto 2017-02-02 + CEDICT headword filter; CC BY-SA 3.0
